Domain Code,Domain,Area Code,Area,Item Code,Item,Year,Area harvested (ha),Yield (100 g/ha),Production (t)
QCL,Crops and livestock products,237,Viet Nam,836,Natural rubber in primary forms,1996,161900.0,8802.0,142500.0
QCL,Crops and livestock products,237,Viet Nam,836,Natural rubber in primary forms,1997,173100.0,10774.0,186500.0
QCL,Crops and livestock products,237,Viet Nam,836,Natural rubber in primary forms,1998,193400.0,10005.0,193500.0
QCL,Crops and livestock products,237,Viet Nam,836,Natural rubber in primary forms,1999,212400.0,11709.0,248700.0
QCL,Crops and livestock products,237,Viet Nam,836,Natural rubber in primary forms,2000,231500.0,12562.0,290800.0
QCL,Crops and livestock products,237,Viet Nam,836,Natural rubber in primary forms,2001,240600.0,12993.0,312600.0
QCL,Crops and livestock products,237,Viet Nam,836,Natural rubber in primary forms,2002,243300.0,12256.0,298200.0
QCL,Crops and livestock products,237,Viet Nam,836,Natural rubber in primary forms,2003,266700.0,13630.0,363500.0
QCL,Crops and livestock products,237,Viet Nam,836,Natural rubber in primary forms,2004,300800.0,13930.0,419000.0
QCL,Crops and livestock products,237,Viet Nam,836,Natural rubber in primary forms,2005,334200.0,14411.0,481600.0
QCL,Crops and livestock products,237,Viet Nam,836,Natural rubber in primary forms,2006,356400.0,15584.0,555400.0
QCL,Crops and livestock products,237,Viet Nam,836,Natural rubber in primary forms,2007,377800.0,16035.0,605800.0
QCL,Crops and livestock products,237,Viet Nam,836,Natural rubber in primary forms,2008,399100.0,16537.0,660000.0
QCL,Crops and livestock products,237,Viet Nam,836,Natural rubber in primary forms,2009,418973.0,16977.0,711300.0
QCL,Crops and livestock products,237,Viet Nam,836,Natural rubber in primary forms,2010,438563.0,17140.0,751700.0
QCL,Crops and livestock products,237,Viet Nam,836,Natural rubber in primary forms,2011,459948.0,17168.0,789635.06
QCL,Crops and livestock products,237,Viet Nam,836,Natural rubber in primary forms,2012,509885.0,17202.0,877111.0
QCL,Crops and livestock products,237,Viet Nam,836,Natural rubber in primary forms,2013,548095.0,17276.0,946865.0
QCL,Crops and livestock products,237,Viet Nam,836,Natural rubber in primary forms,2014,566537.0,16965.0,961104.0
QCL,Crops and livestock products,237,Viet Nam,836,Natural rubber in primary forms,2015,604349.0,16758.0,1012749.6
QCL,Crops and livestock products,237,Viet Nam,836,Natural rubber in primary forms,2016,621370.0,16662.0,1035333.08
QCL,Crops and livestock products,237,Viet Nam,836,Natural rubber in primary forms,2017,653213.0,16756.0,1094518.75
QCL,Crops and livestock products,237,Viet Nam,836,Natural rubber in primary forms,2018,689486.0,16501.0,1137724.91
QCL,Crops and livestock products,237,Viet Nam,836,Natural rubber in primary forms,2019,708733.0,16684.0,1182479.92
QCL,Crops and livestock products,237,Viet Nam,836,Natural rubber in primary forms,2020,728764.0,16824.0,1226096.16
QCL,Crops and livestock products,237,Viet Nam,836,Natural rubber in primary forms,2021,752160.0,16909.0,1271858.28
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",1961,27000.0,29630.0,80000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",1962,28000.0,30357.0,85000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",1963,30000.0,30000.0,90000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",1964,30000.0,31000.0,93000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",1965,32000.0,29688.0,95000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",1966,33000.0,29394.0,97000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",1967,33500.0,29552.0,99000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",1968,34000.0,29706.0,101000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",1969,35500.0,29296.0,104000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",1970,36000.0,29722.0,107000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",1971,36500.0,29863.0,109000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",1972,37000.0,30270.0,112000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",1973,39000.0,28974.0,113000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",1974,37000.0,29730.0,110000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",1975,37000.0,29730.0,110000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",1976,38000.0,28947.0,110000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",1977,39000.0,28974.0,113000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",1978,39000.0,30769.0,120000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",1979,40000.0,31250.0,125000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",1980,42000.0,30952.0,130000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",1981,43000.0,31163.0,134000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",1982,45000.0,30667.0,138000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",1983,45000.0,32222.0,145000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",1984,45000.0,32889.0,148000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",1985,47000.0,32340.0,152000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",1986,48000.0,32292.0,155000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",1987,52000.0,28846.0,150000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",1988,53000.0,30189.0,160000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",1989,54000.0,30000.0,162000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",1990,55000.0,30000.0,165000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",1991,56000.0,30000.0,168000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",1992,57000.0,29825.0,170000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",1993,58000.0,30172.0,175000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",1994,59500.0,29916.0,178000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",1995,60500.0,29752.0,180000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",1996,61000.0,29836.0,182000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",1997,61642.0,30012.0,185000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",1998,63000.0,30159.0,190000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",1999,67000.0,29851.0,200000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",2000,70000.0,30000.0,210000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",2001,75000.0,29708.0,222811.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",2002,74419.0,29966.0,223000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",2003,76000.0,29605.0,225000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",2004,76276.0,30282.0,230980.74
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",2005,76986.0,30751.0,236738.97
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",2006,77666.0,31273.0,242887.6
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",2007,82916.0,32489.0,269388.09
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",2008,84529.0,33155.0,280257.45
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",2009,86224.0,33822.0,291626.83
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",2010,87868.0,34457.0,302763.64
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",2011,89422.0,35039.0,313322.91
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",2012,90000.0,36111.0,325000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",2013,92000.0,35870.0,330000.0
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",2014,92864.0,36267.0,336793.44
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",2015,95064.0,37546.0,356931.08
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",2016,97572.0,34973.0,341241.51
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",2017,97880.0,35934.0,351718.31
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",2018,96839.0,36139.0,349963.63
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",2019,97430.0,35681.0,347641.15
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",2020,97383.0,35917.0,349774.36
QCL,Crops and livestock products,237,Viet Nam,403,"Onions and shallots, dry (excluding dehydrated)",2021,97217.0,35912.0,349126.38
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,1961,6000.0,58333.0,35000.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,1962,6800.0,58824.0,40000.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,1963,7000.0,67143.0,47000.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,1964,7200.0,70833.0,51000.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,1965,7500.0,74667.0,56000.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,1966,8000.0,75000.0,60000.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,1967,9000.0,71111.0,64000.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,1968,10000.0,66000.0,66000.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,1969,10500.0,66667.0,70000.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,1970,11000.0,68182.0,75000.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,1971,12000.0,67500.0,81000.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,1972,12500.0,67200.0,84000.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,1973,13000.0,66923.0,87000.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,1974,14000.0,64286.0,90000.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,1975,14500.0,55172.0,80000.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,1976,14800.0,57432.0,85000.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,1977,14800.0,59459.0,88000.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,1978,15000.0,60867.0,91300.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,1979,15500.0,55484.0,86000.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,1980,15600.0,53397.0,83300.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,1981,16000.0,44563.0,71300.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,1982,16500.0,64242.0,106000.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,1983,16500.0,72121.0,119000.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,1984,17000.0,64706.0,110000.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,1985,17000.0,65450.0,111265.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,1986,17000.0,65882.0,112000.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,1987,17000.0,60588.0,103000.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,1988,17000.0,60588.0,103000.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,1989,17205.0,58703.0,100998.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,1990,19062.0,62553.0,119238.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,1991,21198.0,57125.0,121094.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,1992,25529.0,62717.0,160111.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,1993,44535.0,56068.0,249700.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,1994,55433.0,51524.0,285614.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,1995,59516.0,63748.0,379405.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,1996,67100.0,66244.0,444500.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,1997,67200.0,58527.0,393300.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,1998,71000.0,56549.0,401500.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,1999,66400.0,57756.0,383500.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,2000,68600.0,62201.0,426700.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,2001,69500.0,61540.0,427700.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,2002,72800.0,59794.0,435300.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,2003,50700.0,98087.0,497300.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,2004,55500.0,97387.0,540500.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,2005,59100.0,101743.0,601300.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,2006,62000.0,100484.0,623000.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,2007,65200.0,100414.0,654700.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,2008,63900.0,106197.0,678600.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,2009,64500.0,107519.0,693500.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,2010,61500.0,118602.0,729400.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,2011,43701.0,121583.0,531334.2
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,2012,42764.0,121796.0,520845.9
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,2013,43383.0,122618.0,531957.6
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,2014,46214.0,127565.0,589530.0
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,2015,45410.0,124667.0,566115.4
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,2016,50881.0,125179.0,636919.37
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,2017,56738.0,135415.0,768318.65
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,2018,61096.0,139957.0,855086.79
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,2019,71459.0,142348.0,1017199.81
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,2020,75278.0,154197.0,1160761.73
QCL,Crops and livestock products,237,Viet Nam,490,Oranges,2021,75779.0,208926.0,1583226.12
QCL,Crops and livestock products,237,Viet Nam,558,Other berries and fruits of the genus vaccinium n.e.c.,1961,1700.0,37853.0,6435.0
QCL,Crops and livestock products,237,Viet Nam,558,Other berries and fruits of the genus vaccinium n.e.c.,1962,1700.0,38176.0,6490.0
QCL,Crops and livestock products,237,Viet Nam,558,Other berries and fruits of the genus vaccinium n.e.c.,1963,2800.0,38607.0,10810.0
QCL,Crops and livestock products,237,Viet Nam,558,Other berries and fruits of the genus vaccinium n.e.c.,1964,3700.0,38405.0,14210.0
QCL,Crops and livestock products,237,Viet Nam,558,Other berries and fruits of the genus vaccinium n.e.c.,1965,3000.0,39100.0,11730.0
QCL,Crops and livestock products,237,Viet Nam,558,Other berries and fruits of the genus vaccinium n.e.c.,1966,1900.0,38632.0,7340.0
QCL,Crops and livestock products,237,Viet Nam,558,Other berries and fruits of the genus vaccinium n.e.c.,1967,1100.0,38591.0,4245.0
QCL,Crops and livestock products,237,Viet Nam,558,Other berries and fruits of the genus vaccinium n.e.c.,1968,1500.0,19633.0,2945.0
QCL,Crops and livestock products,237,Viet Nam,558,Other berries and fruits of the genus vaccinium n.e.c.,1969,2000.0,12800.0,2560.0
QCL,Crops and livestock products,237,Viet Nam,558,Other berries and fruits of the genus vaccinium n.e.c.,1970,3000.0,5250.0,1575.0
QCL,Crops and livestock products,237,Viet Nam,558,Other berries and fruits of the genus vaccinium n.e.c.,1971,3500.0,8571.0,3000.0
