,Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
1510,QCL,Crops and livestock products,237,Viet Nam,5510,Production,265,Castor oil seeds,1998,1998,t,5000,E,Estimated value,
1511,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,265,Castor oil seeds,1999,1999,ha,6229,I,Imputed value,
1512,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,265,Castor oil seeds,1999,1999,100 g/ha,8005,E,Estimated value,
1513,QCL,Crops and livestock products,237,Viet Nam,5510,Production,265,Castor oil seeds,1999,1999,t,4986.05,I,Imputed value,
1514,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,265,Castor oil seeds,2000,2000,ha,6300,E,Estimated value,
1515,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,265,Castor oil seeds,2000,2000,100 g/ha,8095,E,Estimated value,
1516,QCL,Crops and livestock products,237,Viet Nam,5510,Production,265,Castor oil seeds,2000,2000,t,5100,E,Estimated value,
1517,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,265,Castor oil seeds,2001,2001,ha,6400,E,Estimated value,
1518,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,265,Castor oil seeds,2001,2001,100 g/ha,8125,E,Estimated value,
1519,QCL,Crops and livestock products,237,Viet Nam,5510,Production,265,Castor oil seeds,2001,2001,t,5200,E,Estimated value,
1520,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,265,Castor oil seeds,2002,2002,ha,6500,E,Estimated value,
1521,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,265,Castor oil seeds,2002,2002,100 g/ha,8154,E,Estimated value,
1522,QCL,Crops and livestock products,237,Viet Nam,5510,Production,265,Castor oil seeds,2002,2002,t,5300,E,Estimated value,
1523,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,265,Castor oil seeds,2003,2003,ha,7000,E,Estimated value,
1524,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,265,Castor oil seeds,2003,2003,100 g/ha,7143,E,Estimated value,
1525,QCL,Crops and livestock products,237,Viet Nam,5510,Production,265,Castor oil seeds,2003,2003,t,5000,E,Estimated value,
1526,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,265,Castor oil seeds,2004,2004,ha,6910,I,Imputed value,
1527,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,265,Castor oil seeds,2004,2004,100 g/ha,7493,E,Estimated value,
1528,QCL,Crops and livestock products,237,Viet Nam,5510,Production,265,Castor oil seeds,2004,2004,t,5177.74,I,Imputed value,
1529,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,265,Castor oil seeds,2005,2005,ha,6965,I,Imputed value,
1530,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,265,Castor oil seeds,2005,2005,100 g/ha,7514,E,Estimated value,
1531,QCL,Crops and livestock products,237,Viet Nam,5510,Production,265,Castor oil seeds,2005,2005,t,5233.55,I,Imputed value,
1532,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,265,Castor oil seeds,2006,2006,ha,7000,X,Figure from international organizations,Unofficial figure
1533,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,265,Castor oil seeds,2006,2006,100 g/ha,7143,E,Estimated value,
1534,QCL,Crops and livestock products,237,Viet Nam,5510,Production,265,Castor oil seeds,2006,2006,t,5000,X,Figure from international organizations,Unofficial figure
1535,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,265,Castor oil seeds,2007,2007,ha,7000,X,Figure from international organizations,Unofficial figure
1536,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,265,Castor oil seeds,2007,2007,100 g/ha,7143,E,Estimated value,
1537,QCL,Crops and livestock products,237,Viet Nam,5510,Production,265,Castor oil seeds,2007,2007,t,5000,X,Figure from international organizations,Unofficial figure
1538,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,265,Castor oil seeds,2008,2008,ha,7000,X,Figure from international organizations,Unofficial figure
1539,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,265,Castor oil seeds,2008,2008,100 g/ha,8571,E,Estimated value,
1540,QCL,Crops and livestock products,237,Viet Nam,5510,Production,265,Castor oil seeds,2008,2008,t,6000,X,Figure from international organizations,Unofficial figure
1541,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,265,Castor oil seeds,2009,2009,ha,7000,X,Figure from international organizations,Unofficial figure
1542,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,265,Castor oil seeds,2009,2009,100 g/ha,8571,E,Estimated value,
1543,QCL,Crops and livestock products,237,Viet Nam,5510,Production,265,Castor oil seeds,2009,2009,t,6000,X,Figure from international organizations,Unofficial figure
1544,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,265,Castor oil seeds,2010,2010,ha,8000,X,Figure from international organizations,Unofficial figure
1545,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,265,Castor oil seeds,2010,2010,100 g/ha,7500,E,Estimated value,
1546,QCL,Crops and livestock products,237,Viet Nam,5510,Production,265,Castor oil seeds,2010,2010,t,6000,X,Figure from international organizations,Unofficial figure
1547,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,265,Castor oil seeds,2011,2011,ha,8000,X,Figure from international organizations,Unofficial figure
1548,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,265,Castor oil seeds,2011,2011,100 g/ha,7500,E,Estimated value,
1549,QCL,Crops and livestock products,237,Viet Nam,5510,Production,265,Castor oil seeds,2011,2011,t,6000,X,Figure from international organizations,Unofficial figure
1550,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,265,Castor oil seeds,2012,2012,ha,8000,X,Figure from international organizations,Unofficial figure
1551,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,265,Castor oil seeds,2012,2012,100 g/ha,7500,E,Estimated value,
1552,QCL,Crops and livestock products,237,Viet Nam,5510,Production,265,Castor oil seeds,2012,2012,t,6000,X,Figure from international organizations,Unofficial figure
1553,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,265,Castor oil seeds,2013,2013,ha,8000,X,Figure from international organizations,Unofficial figure
1554,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,265,Castor oil seeds,2013,2013,100 g/ha,7500,E,Estimated value,
1555,QCL,Crops and livestock products,237,Viet Nam,5510,Production,265,Castor oil seeds,2013,2013,t,6000,X,Figure from international organizations,Unofficial figure
1556,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,265,Castor oil seeds,2014,2014,ha,8000,X,Figure from international organizations,Unofficial figure
1557,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,265,Castor oil seeds,2014,2014,100 g/ha,8750,E,Estimated value,
1558,QCL,Crops and livestock products,237,Viet Nam,5510,Production,265,Castor oil seeds,2014,2014,t,7000,X,Figure from international organizations,Unofficial figure
1559,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,265,Castor oil seeds,2015,2015,ha,8000,X,Figure from international organizations,Unofficial figure
1560,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,265,Castor oil seeds,2015,2015,100 g/ha,8750,E,Estimated value,
1561,QCL,Crops and livestock products,237,Viet Nam,5510,Production,265,Castor oil seeds,2015,2015,t,7000,X,Figure from international organizations,Unofficial figure
1562,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,265,Castor oil seeds,2016,2016,ha,8000,X,Figure from international organizations,Unofficial figure
1563,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,265,Castor oil seeds,2016,2016,100 g/ha,8750,E,Estimated value,
1564,QCL,Crops and livestock products,237,Viet Nam,5510,Production,265,Castor oil seeds,2016,2016,t,7000,X,Figure from international organizations,Unofficial figure
1565,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,265,Castor oil seeds,2017,2017,ha,8000,X,Figure from international organizations,Unofficial figure
1566,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,265,Castor oil seeds,2017,2017,100 g/ha,8750,E,Estimated value,
1567,QCL,Crops and livestock products,237,Viet Nam,5510,Production,265,Castor oil seeds,2017,2017,t,7000,X,Figure from international organizations,Unofficial figure
1568,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,265,Castor oil seeds,2018,2018,ha,8000,X,Figure from international organizations,Unofficial figure
1569,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,265,Castor oil seeds,2018,2018,100 g/ha,8750,E,Estimated value,
1570,QCL,Crops and livestock products,237,Viet Nam,5510,Production,265,Castor oil seeds,2018,2018,t,7000,X,Figure from international organizations,Unofficial figure
1571,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,265,Castor oil seeds,2019,2019,ha,8000,X,Figure from international organizations,Unofficial figure
1572,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,265,Castor oil seeds,2019,2019,100 g/ha,8750,E,Estimated value,
1573,QCL,Crops and livestock products,237,Viet Nam,5510,Production,265,Castor oil seeds,2019,2019,t,7000,X,Figure from international organizations,Unofficial figure
1574,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,265,Castor oil seeds,2020,2020,ha,8000,X,Figure from international organizations,Unofficial figure
1575,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,265,Castor oil seeds,2020,2020,100 g/ha,7500,E,Estimated value,
1576,QCL,Crops and livestock products,237,Viet Nam,5510,Production,265,Castor oil seeds,2020,2020,t,6000,X,Figure from international organizations,Unofficial figure
1577,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,265,Castor oil seeds,2021,2021,ha,8000,X,Figure from international organizations,Unofficial figure
1578,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,265,Castor oil seeds,2021,2021,100 g/ha,8750,E,Estimated value,
1579,QCL,Crops and livestock products,237,Viet Nam,5510,Production,265,Castor oil seeds,2021,2021,t,7000,X,Figure from international organizations,Unofficial figure
1580,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,1961,1961,An,1871800,A,Official figure,
1581,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,1962,1962,An,1897000,A,Official figure,
1582,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,1963,1963,An,1979200,A,Official figure,
1583,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,1964,1964,An,1970500,A,Official figure,
1584,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,1965,1965,An,1914800,A,Official figure,
1585,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,1966,1966,An,1808900,A,Official figure,
1586,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,1967,1967,An,1788300,A,Official figure,
1587,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,1968,1968,An,1699300,A,Official figure,
1588,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,1969,1969,An,1670800,A,Official figure,
1589,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,1970,1970,An,1616000,A,Official figure,
1590,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,1971,1971,An,1588500,A,Official figure,
1591,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,1972,1972,An,1510600,A,Official figure,
1592,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,1973,1973,An,1570200,A,Official figure,
1593,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,1974,1974,An,1628500,A,Official figure,
1594,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,1975,1975,An,1466200,A,Official figure,
1595,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,1976,1976,An,1595200,A,Official figure,
1596,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,1977,1977,An,1655700,A,Official figure,
1597,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,1978,1978,An,1646000,A,Official figure,
1598,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,1979,1979,An,1628100,A,Official figure,
1599,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,1980,1980,An,1664200,A,Official figure,
1600,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,1981,1981,An,1772600,A,Official figure,
1601,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,1982,1982,An,1944400,A,Official figure,
1602,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,1983,1983,An,2173500,A,Official figure,
1603,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,1984,1984,An,2418000,A,Official figure,
1604,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,1985,1985,An,2597600,A,Official figure,
1605,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,1986,1986,An,2783500,A,Official figure,
1606,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,1987,1987,An,2979130,A,Official figure,
1607,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,1988,1988,An,3126600,A,Official figure,
1608,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,1989,1989,An,3201700,A,Official figure,
1609,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,1990,1990,An,3116900,A,Official figure,
1610,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,1991,1991,An,3135600,A,Official figure,
1611,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,1992,1992,An,3201800,A,Official figure,
1612,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,1993,1993,An,3333000,A,Official figure,
1613,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,1994,1994,An,3466800,A,Official figure,
1614,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,1995,1995,An,3638900,A,Official figure,
1615,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,1996,1996,An,3800336,A,Official figure,
1616,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,1997,1997,An,3904818,A,Official figure,
1617,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,1998,1998,An,3984176,A,Official figure,
1618,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,1999,1999,An,4063700,A,Official figure,
1619,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,2000,2000,An,4127872,A,Official figure,
1620,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,2001,2001,An,3899683,A,Official figure,
1621,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,2002,2002,An,4062966,A,Official figure,
1622,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,2003,2003,An,4394400,A,Official figure,
1623,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,2004,2004,An,4907710,A,Official figure,
1624,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,2005,2005,An,5540700,A,Official figure,
1625,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,2006,2006,An,6510800,A,Official figure,
1626,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,2007,2007,An,6724700,A,Official figure,
1627,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,2008,2008,An,6337700,A,Official figure,
1628,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,2009,2009,An,6103300,A,Official figure,
1629,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,2010,2010,An,5808300,A,Official figure,
1630,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,2011,2011,An,5436600,A,Official figure,
1631,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,2012,2012,An,5194178,A,Official figure,
1632,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,2013,2013,An,5156727,A,Official figure,
1633,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,2014,2014,An,5234300,A,Official figure,
1634,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,2015,2015,An,5367200,A,Official figure,
1635,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,2016,2016,An,5496557,A,Official figure,
1636,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,2017,2017,An,5654901,A,Official figure,
1637,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,2018,2018,An,5802907,A,Official figure,
1638,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,2019,2019,An,6060024,A,Official figure,
1639,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,2020,2020,An,6230519,A,Official figure,
1640,QCL,Crops and livestock products,237,Viet Nam,5111,Stocks,866,Cattle,2021,2021,An,6365300,A,Official figure,
1641,QCL,Crops and livestock products,237,Viet Nam,5510,Production,869,"Cattle fat, unrendered",1991,1991,t,1052.99,I,Imputed value,
1642,QCL,Crops and livestock products,237,Viet Nam,5320,Producing Animals/Slaughtered,869,"Cattle fat, unrendered",1991,1991,An,444231.49,I,Imputed value,
1643,QCL,Crops and livestock products,237,Viet Nam,5510,Production,869,"Cattle fat, unrendered",1992,1992,t,1089.06,I,Imputed value,
1644,QCL,Crops and livestock products,237,Viet Nam,5320,Producing Animals/Slaughtered,869,"Cattle fat, unrendered",1992,1992,An,459449,I,Imputed value,
1645,QCL,Crops and livestock products,237,Viet Nam,5510,Production,869,"Cattle fat, unrendered",1993,1993,t,1223.7,I,Imputed value,
1646,QCL,Crops and livestock products,237,Viet Nam,5320,Producing Animals/Slaughtered,869,"Cattle fat, unrendered",1993,1993,An,516000,E,Estimated value,
